Time,Hips.X,Hips.Y,Hips.Z,Tail.X,Tail.Y,Tail.Z,Tail1.X,Tail1.Y,Tail1.Z,Tail1End.X,Tail1End.Y,Tail1End.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightFootEnd.X,RightFootEnd.Y,RightFootEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftFootEnd.X,LeftFootEnd.Y,LeftFootEnd.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandEnd.X,RightHandEnd.Y,RightHandEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandEnd.X,LeftHandEnd.Y,LeftHandEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z
0.0,-0.646723,46.5867,-383.032,-3.2740044790448897,45.65095596757063,-389.31594067148285,-6.859315152361195,37.26701835226213,-397.11691095974953,-10.777777680966814,29.240902457118363,-405.13109307956904,-7.94003679334608,39.25546424580625,-386.2833940572036,-2.9444331346716623,25.972622662925062,-378.8935318413351,-6.399733692306331,11.727355806599546,-389.34021888788163,-4.328421094539429,1.5594898703303564,-392.33424066876245,0.9016799922751414,38.29137319762653,-389.83650697273043,11.013256410982482,27.095541318515913,-384.5064628018692,0.6694269109492659,15.77480459749162,-393.9322843240228,0.6932800881014309,4.9778161187731005,-393.67837328377584,-0.646723,46.5867,-383.032,11.407972666329314,41.784648505366505,-369.1530730301269,14.026809012548206,39.95939439687935,-348.8053423549097,10.987696180221375,34.6488670791532,-343.649269068407,7.174241864655367,23.061715861022698,-352.7176478006429,13.67852530556593,7.287768571355981,-347.64646610175726,17.09636522478473,1.984880680764947,-344.1769199777783,22.12389933227217,39.681683678184704,-351.6897842612331,27.879657118077283,35.80531029150683,-347.70920871513437,27.95951612404175,24.738301146055242,-358.1281784873171,21.951511118349938,11.188598957168875,-348.2717366118698,19.718676081172283,4.868079626900147,-350.89956520073383,18.98864705772749,43.14173891144267,-348.0035652013065,17.28145338011791,48.349381725543104,-335.12075108713736,7.781250913086428,51.640439942155325,-321.41253862524877
0.0166667,-0.244144,46.6772,-382.479,-2.749344623136462,45.72756705500914,-388.81053238439955,-5.826661646616042,37.33564667274058,-396.81714166890123,-9.115634901539952,29.292960291280693,-405.09348450241623,-7.381417388340416,39.26049721309281,-385.8794198913915,-1.942606285922575,25.886491521809578,-378.983384395417,-6.16919686798379,11.781093428361526,-389.33585640344404,-4.363567439733519,1.5322292772218251,-392.223846358295,1.5326635339135835,38.42595216111848,-389.2812921001219,12.171299526531294,27.93391285227345,-383.5597070611463,2.6663926981574804,15.333380172856966,-392.2132220914036,3.496050453302196,4.617419762690242,-391.1549874779706,-0.244144,46.6772,-382.479,11.856939723388473,41.81862812986569,-368.6602427439266,14.153079915253869,40.16879258429243,-348.25863048185613,11.018490308157899,34.828572993997305,-343.19114573513707,7.225810841215533,23.257950818396406,-352.28929307020076,13.68949961700817,7.383652738534883,-347.4864410132041,17.11356572422769,2.0100894434177388,-344.13374227833987,22.294497744118708,39.86170706383855,-351.01235781384986,27.955559967343238,36.06375468624521,-346.82572047078884,27.90226550402304,24.100891794408703,-356.20266406298884,21.5687018048059,11.965417330603723,-344.8247806743134,19.30599612187747,5.362625221594969,-346.5920665475255,19.103782404182546,43.35532796483642,-347.40625900494194,17.255258317427725,48.682952937317914,-334.5921915677214,7.646737951213327,51.927215233157845,-320.9484714545032
0.0333334,0.152487,46.7669,-381.907,-2.2580889765283296,45.8298242689994,-388.2770194476022,-4.81957507731274,37.41680541611398,-396.44157104193255,-7.451307614328478,29.33121487246946,-404.90899151183595,-6.863446560347483,39.29940939388082,-385.44596417208646,-1.2972052970527832,25.831841488670616,-378.83978729605997,-6.026136002258064,11.89036398013259,-389.1970272403837,-4.451163308544167,1.6270772201020467,-392.16761739983644,2.1033080499093675,38.57437860691297,-388.7325552288178,13.072113605615364,28.66215859553529,-382.6142875714529,4.600383892191337,14.806734853490932,-390.3768276577315,6.1049566999295255,4.28983810740762,-388.43488443033345,0.152487,46.7669,-381.907,12.272801410431384,41.87121377733909,-368.11822793713895,14.248546229210223,40.3854634308397,-347.67051465865853,11.03308028264441,35.006487228204485,-342.6955380060826,7.330013437748409,23.476968134618282,-351.88234841083477,13.707927646987844,7.4837600035442655,-347.36798200836705,17.11635185850732,1.9721206741254784,-344.23039116558147,22.43097588872729,40.03825425209639,-350.29487946814135,27.98886974620391,36.27357511742245,-345.94321232990865,27.45763234810103,23.556029138617085,-354.25114896326284,21.222413371290727,12.7615678650639,-341.54517988865126,19.026567675203275,5.928527501393841,-342.1177364949619,19.192615812209887,43.56839799238482,-346.7676838132732,17.149491311320535,49.00775422586538,-334.030337171546,7.304917260566127,52.44867894943574,-320.6048241904367
0.0500001,0.580442,46.8178,-381.31,-1.767597997393004,45.892560992837296,-387.7050587313443,-3.8322391585164755,37.45224267718593,-395.9814277181812,-5.825278504919057,29.317110174528732,-404.574879488448,-6.341842036843595,39.309657512602726,-384.9460400422988,-0.9135771561171078,25.704591263557653,-378.50895120154433,-5.8929360049156845,11.946691059038255,-388.9935192621454,-4.497270479546731,1.7009602092948182,-392.1107483355233,2.658476489127976,38.67628873442314,-388.159005818444,13.804087421956266,29.239319681559078,-381.6230306020509,6.4530878307571555,14.292087226323446,-388.44527707512276,8.438461131064566,4.010495742777,-385.80195162715165,0.580442,46.8178,-381.31,12.83671172990085,42.0406503631432,-367.6000512891187,14.33888814890777,40.60987872948315,-347.1081905015159,11.045278894662903,35.20551783486007,-342.21247601466746,7.448488781065366,23.70414435184333,-351.4764659155086,13.679797175833395,7.597925904881517,-347.16363354825376,17.04961753805932,2.0413586088276565,-344.0638157131621,22.575127745618275,40.18521375613254,-349.5462259741838,27.990578918023093,36.436421022402456,-345.005362439697,27.064071990612188,23.100116548175222,-352.23893471652997,20.900848412672882,13.381728425913787,-338.65925845258977,18.81184873881433,6.581652880850796,-337.54792909364386,19.28801077567816,43.75456420006626,-346.1046275905368,17.16525442683269,49.33843724677912,-333.4430628881002,7.100983761283889,52.75593052884741,-320.1753880489435
0.0666668,1.04408,46.7699,-380.661,-1.2230212867803487,45.93236904740827,-387.09722007749934,-2.81855132536058,37.46158396889547,-395.445877697119,-4.190321416383274,29.259760717518088,-404.0973713352453,-5.838208398848422,39.31838189667867,-384.48460973923216,-0.5504821842863725,25.581117379286855,-378.2134443723294,-5.774329369655339,11.988719188358754,-388.7944713547715,-4.514235619617619,1.76276882781519,-392.032078953727,3.201785178148457,38.71791673156936,-387.59073214025653,14.38115501324598,29.70337639938593,-380.53667283447027,8.210453369438966,13.8406511402817,-386.3929846923971,10.442766093251834,3.7653249944742235,-383.20792849843264,1.04408,46.7699,-380.661,13.393035662037258,42.14561883476178,-366.9818436750704,14.480078330789151,40.84188516163106,-346.45530921974023,11.086267893458336,35.37480399524213,-341.69967328210834,7.5635925158646415,23.87448375371572,-350.99340194860343,13.767095694249395,7.655013330651624,-347.0837565028988,16.997658735023755,2.053840329608957,-343.9166879131816,22.75859095627201,40.330025732709885,-348.7278031437685,28.034391819035243,36.56587503043593,-344.0376970951767,26.93763746697957,22.72806888350196,-350.23061651424905,20.57494207876433,13.59229163832039,-336.34199953763084,18.366679907492536,7.288448107317137,-333.65403842936337,19.435722085087946,43.95081604818573,-345.3754278729684,17.113233676559126,49.64139067836308,-332.7967013315816,6.792496811716514,53.26292314902993,-319.7825977077977
0.0833335,1.58109,46.7262,-380.03,-0.6375708268783025,45.912563619364164,-386.48613469519165,-1.8283029281912349,37.40872564284241,-394.8686699162312,-2.640326452389962,29.15458655839852,-403.5410286363721,-5.273234394588524,39.28984851902291,-383.93255311714245,-0.11511584507656636,25.406065180042983,-377.8799195394802,-5.627528508005487,12.02699601843942,-388.58570372386436,-4.5308713264903115,1.829198069806834,-391.9683447076367,3.789821431255705,38.69922289088576,-386.97265494468354,14.880126320174071,30.052201023984388,-379.3415246021876,9.81391698681498,13.538678797188336,-384.40483445402344,12.10047158380155,3.613609541346248,-380.81252762668566,1.58109,46.7262,-380.03,13.983218604329783,42.18708877575691,-366.3704364866363,14.640094412349782,41.02084737731535,-345.8173735719903,11.12149134281946,35.51901266362593,-341.1943609007931,7.8373315506062715,24.119370060427507,-350.69712065670365,13.799576037333324,7.773818918538467,-346.94018060549405,17.082682302576913,2.108507977734778,-343.9459419384656,22.956866736609776,40.40360378908029,-347.9174470133741,28.09840659119497,36.6088275541778,-343.1045226164267,26.537858022783567,22.417976738223295,-348.3222272156688,20.27618145132638,13.300655035990767,-334.37569175009656,17.879384040762975,7.845634010683394,-330.33364922357964,19.606405533354188,44.08412703613668,-344.65889544045757,17.140086423523805,49.8741479806215,-332.15314152702757,6.651446585248063,53.57547313093483,-319.29667908689294
0.1000002,2.11346,46.7124,-379.446,-0.07408244573467071,45.88971385167751,-385.9115998002153,-0.9407807947456877,37.35011167310749,-394.29754212076483,-1.2726003758421591,29.050654762505264,-402.9583106059893,-4.72944401253635,39.276467663297026,-383.36933812539644,0.16648596604697996,25.22506676687683,-377.4881815645752,-5.500105298439137,12.057036633611558,-388.37361797524187,-4.546182182913598,1.8955718371665338,-391.9055669952979,4.3479123868263345,38.67081056465326,-386.3634688731447,15.226713100120225,30.2165304285233,-378.2285538508304,11.047927147188892,13.273331185200522,-382.6405542316838,13.32617010954209,3.4932223861564182,-378.66574846493893,2.11346,46.7124,-379.446,14.556829408083493,42.26268449186353,-365.7945315928791,14.750621926722513,41.18962641330405,-345.2268143928649,11.105980779821804,35.64871752695009,-340.750441021579,7.9572681186223235,24.274293957167366,-350.3289637172964,13.834887431729694,7.838790004421629,-346.84072619249014,17.089289172908607,2.134668699851513,-343.88913857736486,23.10286489305731,40.4590910714391,-347.1415873678145,28.096269493556164,36.62073326773455,-342.20874641492975,26.0469881925623,22.172033007423167,-346.460276367438,19.80768989300353,12.623954517580218,-332.79479599238636,17.604960482645204,7.920884006143109,-327.80790207841613,19.728354618890506,44.196830411790906,-343.9742564673355,17.111524071105208,50.11146415142458,-331.5577247840303,6.490524136066043,53.774739370436286,-318.79940298805445
0.11666689999999999,2.61487,46.6491,-378.906,0.4899140155385151,45.79109589348443,-385.38786132560546,-0.1338762989124267,37.20091414984306,-393.7436774589827,-0.07259699767083527,28.84945144713197,-402.3604817141846,-4.214919937158598,39.211586100463386,-382.8491413232963,0.4285995325734886,25.005242630936927,-377.13796524826046,-5.3802379392389295,12.043964331789075,-388.19521047833956,-4.526204961417201,1.9241298006408183,-391.86938749298815,4.890020289869606,38.55362940875159,-385.74693274278724,15.532961726944205,30.23506874340282,-377.1720073189767,11.878628595700338,13.044199413289068,-381.0604338697614,14.120450015882959,3.3150134807019,-376.94252447188023,2.61487,46.6491,-378.906,15.126649621824988,42.254421470611184,-365.29930417337795,14.769007395273627,41.26165679900239,-344.72975118006786,11.012747175215079,35.704691560449355,-340.3669945477957,8.077335672523578,24.382853502447073,-350.0746895521846,13.849122334631925,7.877309528365927,-346.74399940646686,17.08341198403575,2.133291180440242,-343.84820526971396,23.157207176132115,40.40661652451085,-346.4229760810787,28.0179546178177,36.54077144889877,-341.38032041570625,25.136784620324036,21.973916191564726,-344.62771742830296,19.354099952230975,11.589147665278517,-331.3779196681537,17.484242135162148,7.353476502458199,-325.86405337086296,19.75427689010175,44.203940990263874,-343.35860136994904,16.95324812912448,50.243317555992974,-331.04271236387814,5.920305415832434,54.287022648203944,-318.75765541600674
0.1333336,3.15715,46.5794,-378.422,1.1028463659196124,45.66453905611161,-384.9188454852665,0.6238691337157529,37.021161907755506,-393.2292373101028,0.9728834667556564,28.626032085098682,-401.79661638751446,-3.6958689269921456,39.16084795682937,-382.3605561131024,0.6274152832253219,24.810035170771407,-376.7602537982984,-5.264432828171955,12.045419346931366,-388.000836910486,-4.505066309314929,1.9724469828956206,-391.82164706586025,5.436792684076881,38.381723083640544,-385.13859408737216,15.620187592408861,30.068542695046247,-376.0177662758383,12.259229922769075,12.794001506577512,-379.7985321070935,14.409932996571504,3.071627369265272,-375.616437246565,3.15715,46.5794,-378.422,15.710951845773161,42.20164087081924,-364.8485964392148,14.80104165782291,41.33573093419078,-344.29033135114105,10.876158670567749,35.75951925819848,-340.10414504179,8.129337868494007,24.458485921893544,-349.89095356209015,13.829769149752366,7.914774684935569,-346.62741227756476,17.101154626581316,2.143538073541298,-343.8290439963525,23.213139609073856,40.317128751976675,-345.7597045688595,27.903674626743566,36.425255459309426,-340.5777933845726,24.41603987414176,21.8160588212572,-342.9118408183596,18.75148717794991,11.092886682728619,-329.8823963927692,17.37412672815012,6.65179484777237,-324.3851624060435,19.802563629169434,44.19405075124391,-342.8054792394547,16.83569056371488,50.37031213484116,-330.5967768936965,5.527630986074058,54.86235768069636,-318.7245692050445
0.1500003,3.7106,46.4685,-377.977,1.7406130971436222,45.48513146866798,-384.489931226509,1.3117846183581712,36.76370546415366,-392.721142229974,1.8370147425529346,28.31953634844829,-401.23114465429836,-3.1895100417326705,39.08985526669098,-381.90829627458817,0.7509566088300912,24.60374959587558,-376.3742683500315,-5.129737208449848,12.010365314563188,-387.8121052334024,-4.467855757409877,2.0001458743796974,-391.81178268341534,5.971417162767102,38.13877202745617,-384.5356318227629,15.786112576927243,29.644569175788526,-375.18040484304805,12.266335006389038,12.381912248299432,-378.86982778678185,14.216603630910699,2.6547355415967946,-374.60151598833176,3.7106,46.4685,-377.977,16.30132516032244,42.1802438180097,-364.4092257221442,14.847629893362472,41.40029862811169,-343.87879816761983,10.67463506902524,35.876263876154354,-339.8670462821042,8.360175661344543,24.58495215500468,-349.7761106812302,13.886869749300242,7.972407362335563,-346.56378940686835,17.145372407579973,2.1835456343962916,-343.78687739515755,23.26999216361373,40.192238627605754,-345.1295598650769,27.75930157903266,36.28382317573503,-339.7844322119512,23.87008337930551,21.722013068985802,-341.75107102217714,18.360717743101212,10.467064823528123,-329.109353169026,16.56451434841268,6.122283083327015,-323.656232503304,19.871445595936272,44.152659948542556,-342.2738735748838,16.66767177056642,50.43753359564916,-330.181018248364,5.133423428080505,55.50209078337704,-318.7656174377882
